scan_id,domain,hostname,ip,port,service_name,service_version,protocol,subdomain,vulnerability_name,vulnerability_severity,vulnerability_cve,timestamp
scan-a7f3edde-6ea4-4935-81bd-96895667229b,youtube.com,o-o.preferred.sjc07s16.v21.lscache5.c.youtube.com,,,,,,o-o.preferred.sjc07s16.v21.lscache5.c.youtube.com,,,,2025-12-05T11:12:03.947020
scan-a7f3edde-6ea4-4935-81bd-96895667229b,youtube.com,o-o.preferred.sjc07s16.v21.lscache7.c.youtube.com,,,,,,o-o.preferred.sjc07s16.v21.lscache7.c.youtube.com,,,,2025-12-05T11:12:03.947020
scan-a7f3edde-6ea4-4935-81bd-96895667229b,youtube.com,o-o.preferred.sjc07s17.v18.lscache2.c.youtube.com,,,,,,o-o.preferred.sjc07s17.v18.lscache2.c.youtube.com,,,,2025-12-05T11:12:03.947020
scan-a7f3edde-6ea4-4935-81bd-96895667229b,youtube.com,o-o.preferred.sjc07s17.v2.lscache6.c.youtube.com,,,,,,o-o.preferred.sjc07s17.v2.lscache6.c.youtube.com,,,,2025-12-05T11:12:03.947020
scan-a7f3edde-6ea4-4935-81bd-96895667229b,youtube.com,o-o.preferred.sjc07s17.v21.lscache2.c.youtube.com,,,,,,o-o.preferred.sjc07s17.v21.lscache2.c.youtube.com,,,,2025-12-05T11:12:03.947020
scan-a7f3edde-6ea4-4935-81bd-96895667229b,youtube.com,o-o.preferred.sjc07s17.v22.lscache4.c.youtube.com,,,,,,o-o.preferred.sjc07s17.v22.lscache4.c.youtube.com,,,,2025-12-05T11:12:03.947020
scan-a7f3edde-6ea4-4935-81bd-96895667229b,youtube.com,o-o.preferred.sjc07s17.v4.lscache6.c.youtube.com,,,,,,o-o.preferred.sjc07s17.v4.lscache6.c.youtube.com,,,,2025-12-05T11:12:03.947020
scan-a7f3edde-6ea4-4935-81bd-96895667229b,youtube.com,o-o.preferred.sjc07s18.v1.lscache8.c.youtube.com,,,,,,o-o.preferred.sjc07s18.v1.lscache8.c.youtube.com,,,,2025-12-05T11:12:03.947020
scan-a7f3edde-6ea4-4935-81bd-96895667229b,youtube.com,o-o.preferred.sjc07s18.v11.lscache5.c.youtube.com,,,,,,o-o.preferred.sjc07s18.v11.lscache5.c.youtube.com,,,,2025-12-05T11:12:03.947020
scan-a7f3edde-6ea4-4935-81bd-96895667229b,youtube.com,o-o.preferred.sjc07s18.v23.lscache6.c.youtube.com,,,,,,o-o.preferred.sjc07s18.v23.lscache6.c.youtube.com,,,,2025-12-05T11:12:03.947020
